x,y,phi,k1,k2,s1,s2
0.2829095512572332,0.23399654996843144,0.4181143497507078,11.936659463450802,15.0,1,0
0.2819104112940051,0.23488366808364736,0.4556703088424808,13.344797328670033,15.0,1,0
0.2809253135721473,0.2356805771108168,0.4915589966616234,14.690387494136104,15.0,1,0
0.2799626862658402,0.2363916611907408,0.5257075490432455,15.970704025159781,15.0,1,0
0.2790297825788825,0.23702212504027861,0.5580630306642042,17.183767748207277,15.0,1,0
0.27813264148333733,0.23757774170118381,0.5885916610338137,18.328317170628452,15.0,1,0
0.2772760953037855,0.2380646209384523,0.6172777955567315,19.403770245658883,15.0,1,0
0.276463815575972,0.23848900503620504,0.6441227011375067,20.410178457660848,15.0,1,0
0.27569838824600296,0.23885709594429624,0.6691431670816455,21.3481747506657,15.0,1,0
0.27498140958686806,0.23917491525492615,0.6923699921695233,22.21891682807929,15.0,1,0
0.27431359500653446,0.23944819645392698,0.7138463878395896,23.02402731665148,15.0,1,0
0.27369489402282227,0.23968230734589013,0.7336263355434199,23.765532218167113,15.0,1,0
0.2731246059228113,0.2398821994905077,0.751772933672319,24.44579897314506,15.0,1,0
0.2726014918788008,0.24005238086463662,0.7683567661590571,25.06747533790843,15.0,1,0
0.27212388046484864,0.2401969077120423,0.7834543210886658,25.63343013565736,15.0,1,0
0.2716897645480969,0.24031939158142837,0.7971464835667093,26.14669678952196,15.0,1,0
0.27129688838756366,0.24042301780387215,0.8095171228424844,26.610420386623797,15.0,1,0
0.2709428244531865,0.24051057205058787,0.8206517894068731,27.027808862129028,15.0,1,0
0.2706250399893841,0.24058447207927094,0.8306365336036572,27.402088735775152,15.0,1,0
0.2703409537101498,0.24064680227285762,0.8395568533149964,27.736465684381145,15.0,1,0
0.2700879832515419,0.24069934906153978,0.8474967745933691,28.034090095679588,15.0,1,0
0.2698635841482751,0.24074363577181024,0.8545380657808056,28.29802762397264,15.0,1,0
0.2696652811682297,0.24078095584931944,0.8607595827294248,28.531234658413076,15.0,1,0
0.26949069285318217,0.24081240374726462,0.8662367402442298,28.736538521249475,15.0,1,0
0.2693375500932064,0.24083890305664868,0.8710411028218101,28.916622136608645,15.0,1,0
0.26920370951933387,0.24086123168097223,0.8752400861537499,29.07401285020212,15.0,1,0
0.2690871624439774,0.24088004403048752,0.878896759684821,29.211075036129404,15.0,1,0
0.2689860400180705,0.24089589033642095,0.8820697397364097,29.330006097698167,15.0,1,0
0.26889861521220654,0.24090923327070551,0.8848131622897775,29.432835453568877,15.0,1,0
0.268823302168881,0.24092046210902188,0.8871767244304662,29.521426097014242,15.0,1,0
0.26875865341559707,0.24092990470125397,0.8892057836395474,29.597478322979573,15.0,1,0
0.2687033553746577,0.2409378375201205,0.8909415045329452,29.662535233194642,15.0,1,0
0.26865622255505367,0.24094449405124357,0.8924210432503674,29.717989652081556,15.0,1,0
0.26861619076484855,0.24095007177088223,0.8936777604357196,29.76509211394941,15.0,1,0
0.2685823096386778,0.24095473793473873,0.8947414545893961,29.804959613395063,15.0,1,0
0.26855373473424454,0.24095863437556314,0.8956386084714382,29.838584844511313,15.0,1,0
0.2685297194138891,0.24096188148091746,0.8963926421595249,29.866845689175953,15.0,1,0
0.268509606692363,0.24096458149695563,0.89702416728822,29.890514749273027,15.0,1,0
0.2684928211998326,0.24096682128044006,0.897551237891806,29.91026875128104,15.0,1,0
0.2684788613798734,0.24096867460003504,0.8979895941232784,29.926697683534087,15.0,1,0
0.26846729201581176,0.24097020406945313,0.8983528959121266,29.940313556076955,15.0,1,0
0.2684577371552113,0.2409714627793083,0.898652944343192,29.951558700011482,15.0,1,0
0.268449873481573,0.24097249568141366,0.8988998891818201,29.96081354733083,15.0,1,0
0.2684434241643459,0.24097334076851504,0.8991024215337455,29.968403853349685,15.0,1,0
0.2684381532030377,0.2409740300837882,0.8992679511115478,29.974607341957284,15.0,1,0
0.26843386026843147,0.24097459058753687,0.8994027679853054,29.97965976912963,15.0,1,0
0.2684303760334893,0.24097504490311616,0.8995121890273066,29.983760412589074,15.0,1,0
0.2684275579782636,0.24097541195989092,0.8996006895247323,29.987077005395797,15.0,1,0
0.2684252866468275,0.2409757075477776,0.8996720206364368,29.98975013883343,15.0,1,0
0.2684234623296565,0.24097594479540274,0.8997293135171712,29.991897165467666,15.0,1,0
0.2684220021418213,0.2409761345819646,0.8997751710319134,29.993615636977587,15.0,1,0
0.26842083746555695,0.2409762858913707,0.8998117480414187,29.99498631354847,15.0,1,0
0.26841991172505253,0.24097640611602855,0.8998408212644744,29.996075782526606,15.0,1,0
0.26841917846145114,0.24097650131670725,0.8998638497189924,29.9969387239093,15.0,1,0
0.2684185996768828,0.24097657644410186,0.8998820267188441,29.99761985929597,15.0,1,0
0.26841814441770795,0.24097663552706974,0.8998963243614628,29.998155619355064,15.0,1,0
0.26841778756888107,0.24097668183194018,0.8999075313873124,29.998575562838802,15.0,1,0
0.26841750883333115,0.2409767179968003,0.899916285230296,29.998903577851774,15.0,1,0
0.2684172918723882,0.24097674614421502,0.8999230990113866,29.99915889357474,15.0,1,0
0.26841712358548364,0.2409767679754399,0.8999283841589275,29.99935692806409,15.0,1,0
0.2684169935095422,0.24097678484882162,0.8999324692703664,29.99950999517206,15.0,1,0
0.26841689332061414,0.2409767978447525,0.8999356157633391,29.999627891126707,15.0,1,0
0.26841681642232834,0.24097680781924596,0.8999380308002697,29.999718378920452,15.0,1,0
0.26841675760765027,0.24097681544792907,0.8999398779108855,29.999787586415415,15.0,1,0
0.26841671278218887,0.24097682126200515,0.8999412856818272,29.999840332003693,15.0,1,0
0.2684166787388993,0.24097682567752085,0.899942354832179,29.99988038977299,15.0,1,0
0.26841665297547485,0.24097682901907824,0.8999431639483488,29.9999107044264,15.0,1,0
0.26841663354701023,0.2409768315389611,0.8999437741112428,29.99993356468735,15.0,1,0
0.26841661894765795,0.24097683343249396,0.8999442326129077,29.999950742580022,15.0,1,0
0.2684166080159958,0.24097683485032179,0.8999445759285097,29.999963604801973,15.0,1,0
0.2690616356159365,0.24057889196052248,0.8999677304499324,29.999999999999996,15.0,0,0
0.26944625934610006,0.24034161144455313,0.8999809573316518,29.999999999999996,15.0,0,0
0.2696746176896715,0.24020073353885163,0.8999888103801332,29.999999999999996,15.0,0,0
0.2698096177903214,0.240117449822778,0.8999934529183423,29.999999999999996,15.0,0,0
0.269889083572986,0.24006842611354262,0.8999961856787666,29.999999999999996,15.0,0,0
0.2699356579969102,0.24003969360830948,0.8999977873334438,29.999999999999996,15.0,0,0
0.2699628366784406,0.24002292664602623,0.8999987219850987,29.999999999999996,15.0,0,0
0.26997862787644017,0.24001318480402517,0.8999992650309167,29.999999999999996,15.0,0,0
0.2699877626909212,0.24000754939122207,0.8999995791693881,29.999999999999996,15.0,0,0
